Fault,MAP,TPS,Force,Power,RPM,Consumption L/H,Consumption L/100KM,Speed,CO,HC,CO2,O2,Lambda,AFR
0,3.427,1.91,7.444,5.34,1137.558,2.88,11.181,24.22,0.458,193.6,14.236,1.08,1.037,15.25
0,3.437,1.92,7.51,5.072,1167.284,2.844,11.915,24.529,0.487,197.501,14.114,1.137,1.083,15.921
0,3.447,1.91,7.443,5.153,1158.029,2.951,11.799,25.743,0.481,196.351,14.206,1.107,1.062,15.604
0,3.447,1.91,7.591,5.226,1180.258,2.824,11.443,24.717,0.454,202.25,14.58,1.099,1.082,15.899
0,3.447,1.899,7.513,5.259,1128.392,2.894,11.229,25.306,0.466,194.842,14.236,1.058,1.017,14.95
0,3.468,1.91,7.079,5.26,1138.31,2.894,11.511,24.281,0.497,192.642,14.468,1.092,1.067,15.684
0,3.468,1.91,7.406,5.202,1193.552,2.92,11.545,24.831,0.471,190.834,14.422,1.093,1.064,15.641
0,3.468,1.91,7.475,5.154,1152.291,2.993,11.582,24.69,0.46,187.447,14.027,1.075,1.018,14.968
0,3.468,1.91,7.719,5.191,1172.21,2.92,11.315,25.644,0.469,189.683,14.116,1.087,1.036,15.225
0,3.478,1.91,7.28,5.285,1132.754,2.916,11.339,25.521,0.457,192.113,13.873,1.097,1.027,15.1
0,3.498,1.889,7.717,5.17,1185.744,2.914,11.414,25.702,0.473,202.214,14.471,1.062,1.037,15.247
0,3.478,1.859,7.639,5.271,1190.61,3.0,11.578,24.766,0.472,199.915,14.626,1.071,1.057,15.539
0,3.498,1.869,7.586,5.112,1126.498,2.799,11.396,24.846,0.458,192.515,14.095,1.081,1.029,15.126
0,3.519,1.879,7.57,5.155,1130.417,2.882,11.797,24.703,0.469,189.768,14.242,1.111,1.068,15.7
0,3.549,1.879,7.809,5.244,1154.838,2.839,11.867,23.869,0.459,199.837,13.961,1.049,0.988,14.53
0,3.57,1.889,7.442,5.166,1153.632,2.802,11.498,24.344,0.481,195.506,13.896,1.055,0.989,14.542
0,3.59,1.889,7.388,5.349,1210.245,3.005,11.807,24.831,0.462,190.544,13.979,1.098,1.036,15.235
0,3.621,1.899,7.405,5.2,1146.158,2.929,11.519,24.822,0.464,199.933,14.05,1.058,1.003,14.746
0,3.631,1.899,7.546,5.265,1178.553,2.807,11.308,24.524,0.455,191.943,13.908,1.053,0.988,14.527
0,3.59,1.889,7.568,5.293,1155.355,2.943,11.749,24.211,0.469,195.766,13.833,1.086,1.014,14.903
0,3.57,1.889,7.392,5.015,1184.016,2.898,11.742,24.959,0.473,191.002,13.834,1.052,0.983,14.443
0,3.57,1.889,7.627,5.095,1176.476,2.889,11.975,25.174,0.48,201.878,13.977,1.071,1.011,14.861
0,3.539,1.869,7.485,5.149,1201.191,2.964,11.496,23.944,0.472,192.045,14.405,1.078,1.048,15.407
0,3.539,1.818,7.52,5.22,1177.966,2.934,11.438,25.279,0.476,193.859,13.962,1.072,1.011,14.859
0,3.529,1.879,7.537,5.335,1153.022,2.962,11.838,25.443,0.464,191.978,14.532,1.086,1.066,15.664
0,3.529,1.889,7.552,5.164,1193.325,2.891,11.877,24.772,0.452,195.954,13.958,1.066,1.005,14.771
0,3.519,1.889,7.313,5.229,1209.135,2.929,11.788,24.937,0.458,195.088,13.959,1.072,1.01,14.853
0,3.519,1.889,7.379,4.995,1138.109,2.79,11.711,24.643,0.478,194.85,13.856,1.069,1.0,14.703
0,3.519,1.889,7.321,5.023,1166.134,2.899,11.264,25.365,0.458,194.642,14.424,1.089,1.061,15.593
0,3.498,1.879,7.624,5.21,1141.811,2.95,11.805,25.006,0.465,195.371,14.346,1.077,1.043,15.331
0,3.478,1.869,7.514,5.218,1150.757,2.848,11.873,24.249,0.479,185.086,14.036,1.06,1.005,14.767
0,3.478,1.879,7.385,5.274,1133.448,3.004,11.375,24.024,0.477,192.916,13.945,1.104,1.039,15.275
0,3.498,1.899,7.666,5.299,1150.286,2.931,11.962,25.24,0.463,191.914,13.909,1.087,1.02,14.998
0,3.488,1.899,7.496,5.205,1115.743,2.998,11.485,24.338,0.449,197.219,14.146,1.083,1.035,15.207
0,3.458,1.91,7.634,5.202,1129.213,2.931,12.028,25.197,0.483,192.934,14.391,1.056,1.026,15.086
0,3.437,1.899,7.508,5.141,1134.194,3.037,12.11,25.256,0.464,187.404,14.306,1.065,1.029,15.123
0,3.427,1.889,7.477,5.204,1186.817,2.885,11.623,25.368,0.473,190.676,13.791,1.063,0.99,14.548
0,3.407,1.869,7.675,5.446,1117.892,2.917,11.679,24.514,0.482,193.787,13.686,1.115,1.03,15.144
0,3.417,1.879,7.439,5.355,1146.27,2.835,11.677,24.095,0.469,187.637,13.789,1.06,0.986,14.501
0,3.427,1.889,7.478,5.072,1118.501,2.881,11.786,24.713,0.478,190.387,14.114,1.111,1.059,15.56
0,3.437,1.899,7.448,5.046,1210.676,2.926,11.674,24.64,0.471,191.641,14.086,1.091,1.038,15.257
0,3.437,1.899,7.512,5.138,1115.883,2.923,12.096,25.251,0.458,198.295,14.165,1.03,0.985,14.473
0,3.427,1.91,7.293,5.203,1138.171,2.979,11.932,25.68,0.465,193.822,14.101,1.077,1.025,15.068
0,3.427,1.91,7.299,5.297,1174.536,2.876,12.089,24.348,0.453,199.039,13.93,1.075,1.011,14.857
0,3.407,1.899,7.563,5.339,1163.681,2.868,11.835,24.392,0.463,200.73,13.732,1.047,0.971,14.271
0,3.407,1.899,7.762,5.153,1157.295,2.984,11.396,25.725,0.467,192.774,13.905,1.096,1.028,15.119
0,3.366,1.879,7.449,5.218,1130.632,2.918,12.167,25.232,0.476,195.667,14.119,1.084,1.033,15.181
0,3.386,1.879,7.573,5.175,1177.765,2.951,11.865,24.945,0.456,198.943,14.226,1.109,1.065,15.651
0,3.386,1.879,7.464,5.281,1133.295,2.953,12.099,24.97,0.484,199.009,13.946,1.049,0.988,14.522
0,3.396,1.889,7.696,5.235,1183.844,2.88,11.483,25.131,0.47,183.475,14.178,1.052,1.006,14.794
0,3.407,1.889,7.483,5.172,1174.721,3.019,11.434,24.98,0.46,195.507,13.879,1.078,1.01,14.845
0,3.417,1.899,7.673,5.13,1192.798,2.949,11.947,25.615,0.46,191.052,13.88,1.037,0.971,14.278
0,3.437,1.899,7.634,4.956,1121.662,2.871,11.241,24.656,0.498,190.832,13.88,1.081,1.013,14.887
0,3.447,1.91,7.644,5.263,1136.1,2.986,11.8,24.576,0.476,199.02,13.952,1.053,0.992,14.586
0,3.447,1.91,7.391,5.165,1136.628,2.862,11.725,24.814,0.47,198.744,14.388,1.073,1.043,15.325
0,3.458,1.91,7.438,5.21,1153.272,2.992,11.527,25.23,0.469,200.916,14.145,1.067,1.019,14.983
0,3.468,1.91,7.727,5.166,1160.053,2.833,11.693,24.895,0.466,194.621,14.147,1.073,1.025,15.066
0,3.488,1.92,7.453,5.206,1207.326,2.926,11.974,24.517,0.48,200.877,14.177,1.079,1.032,15.174
0,3.488,1.92,7.483,5.042,1163.998,2.869,11.711,24.618,0.472,200.143,14.007,1.071,1.013,14.885
0,3.488,1.92,7.422,5.258,1166.891,2.923,11.535,23.847,0.47,198.275,14.21,1.044,1.001,14.721
0,3.508,1.92,7.489,5.428,1142.402,2.992,11.398,25.431,0.472,192.123,13.957,1.085,1.022,15.023
0,3.519,1.92,7.491,5.198,1114.213,2.945,11.589,24.442,0.482,186.008,14.47,1.066,1.041,15.31
0,3.519,1.92,7.496,5.153,1112.498,2.875,11.881,24.556,0.479,196.349,14.547,1.092,1.072,15.762
0,3.468,1.869,7.379,5.103,1178.087,2.946,11.636,24.831,0.471,196.224,14.351,1.086,1.052,15.469
0,3.488,1.869,7.422,5.388,1147.773,2.791,11.904,25.62,0.48,196.61,14.205,1.061,1.018,14.959
0,3.519,1.869,7.52,5.217,1137.759,2.861,11.417,24.656,0.48,191.175,13.873,1.067,0.999,14.693
0,3.549,1.879,7.252,5.117,1144.867,2.871,11.699,24.914,0.462,190.571,13.835,1.106,1.033,15.188
0,3.57,1.879,7.48,4.984,1160.466,2.847,11.46,25.34,0.467,196.241,14.182,1.118,1.07,15.729
0,3.6,1.889,7.625,5.199,1199.175,2.782,11.896,23.921,0.462,192.168,13.831,1.081,1.009,14.833
0,3.61,1.899,7.354,5.0,1192.254,2.993,11.664,24.513,0.468,199.61,13.59,1.097,1.007,14.796
0,3.6,1.899,7.593,5.164,1158.836,2.95,11.5,24.378,0.451,197.699,13.885,1.104,1.035,15.208
0,3.6,1.899,7.871,5.229,1185.531,3.006,11.686,25.186,0.479,194.059,14.114,1.092,1.041,15.298
0,3.57,1.899,7.48,5.431,1127.209,2.945,11.833,24.241,0.466,193.08,13.636,1.147,1.055,15.515
0,3.559,1.889,7.431,5.157,1125.19,2.895,12.28,24.788,0.464,197.774,14.723,1.106,1.099,16.161
0,3.539,1.869,7.853,5.353,1128.07,2.867,11.431,24.397,0.452,195.789,13.867,1.094,1.024,15.056
0,3.498,1.869,7.198,5.23,1130.73,2.83,12.205,25.205,0.485,192.856,14.311,1.069,1.033,15.178
0,3.529,1.879,7.506,5.168,1190.996,2.892,11.441,25.078,0.474,200.546,14.067,1.053,1.0,14.695
0,3.529,1.889,7.527,5.201,1148.357,2.939,11.56,25.149,0.471,195.482,14.278,1.078,1.039,15.267
0,3.539,1.899,7.293,5.131,1160.669,2.91,11.724,25.769,0.475,195.574,14.15,1.092,1.043,15.334
0,3.519,1.889,7.677,4.981,1188.804,2.893,11.615,25.371,0.46,193.271,14.67,1.086,1.076,15.817
0,3.508,1.889,7.46,5.131,1154.765,2.883,11.765,24.386,0.476,197.212,14.556,1.114,1.095,16.09
0,3.478,1.879,7.741,5.289,1163.449,2.924,11.51,25.044,0.469,199.14,13.837,1.092,1.02,15.0
0,3.468,1.869,7.366,5.107,1160.797,2.929,11.87,25.338,0.486,195.305,14.349,1.099,1.065,15.651
0,3.468,1.889,7.4,5.154,1169.05,2.891,12.032,24.297,0.474,191.016,13.576,1.038,0.951,13.979
0,3.407,1.91,7.515,5.119,1192.813,2.815,11.503,25.56,0.459,193.271,13.857,1.065,0.996,14.642
0,3.468,1.91,7.54,5.188,1179.872,2.929,11.715,24.8,0.48,189.585,14.235,1.084,1.041,15.309
0,3.447,1.91,7.575,5.234,1132.272,3.023,11.978,25.502,0.465,187.198,13.892,1.08,1.013,14.894
0,3.447,1.899,7.656,5.034,1139.09,2.934,11.65,24.494,0.468,202.548,14.461,1.07,1.045,15.355
0,3.417,1.889,7.405,5.141,1196.198,3.004,11.738,25.22,0.466,195.036,14.352,1.065,1.031,15.161
0,3.417,1.869,7.354,5.21,1183.197,2.944,11.455,24.54,0.474,189.153,13.714,1.069,0.989,14.545
0,3.427,1.889,7.304,5.132,1138.864,2.932,11.657,24.748,0.479,197.908,13.319,1.075,0.966,14.205
0,3.427,1.889,7.526,5.184,1199.25,2.87,11.86,25.602,0.458,202.575,14.146,1.11,1.06,15.583
0,3.437,1.91,7.315,5.113,1148.867,2.836,12.024,25.4,0.476,197.024,14.358,1.066,1.033,15.192
0,3.427,1.91,7.423,5.404,1160.075,2.793,11.791,23.754,0.464,192.477,14.107,1.075,1.023,15.042
0,3.427,1.91,7.487,5.064,1195.303,2.939,11.811,24.445,0.469,192.27,13.806,1.069,0.996,14.648
0,3.417,1.91,7.34,5.128,1150.254,2.826,12.044,25.131,0.469,194.095,13.786,1.086,1.011,14.855
0,3.407,1.91,7.525,5.158,1153.484,2.908,11.886,24.951,0.485,199.717,13.927,1.073,1.009,14.826
0,3.386,1.899,7.333,4.901,1222.741,2.831,11.643,25.704,0.464,195.577,13.629,1.055,0.971,14.27
0,3.366,1.889,7.496,5.146,1167.341,2.986,11.917,25.66,0.465,197.942,14.372,1.104,1.071,15.75
0,3.366,1.889,7.259,5.224,1182.873,2.948,12.06,24.856,0.475,193.945,13.907,1.059,0.994,14.613
0,3.376,1.879,7.5,5.081,1158.355,3.024,11.643,25.243,0.481,191.289,14.07,1.074,1.02,14.992
0,3.376,1.869,7.466,5.21,1139.952,2.893,11.193,24.902,0.459,198.674,13.488,1.059,0.964,14.169
0,3.407,1.879,7.493,5.115,1187.865,2.952,11.616,26.025,0.458,194.729,13.947,1.078,1.015,14.919
0,3.417,1.889,7.644,5.346,1145.17,2.908,10.935,25.063,0.472,199.83,13.716,1.087,1.006,14.792
0,3.437,1.889,7.772,5.091,1143.999,2.961,11.204,25.104,0.484,192.985,13.714,1.075,0.996,14.635
0,3.447,1.899,7.374,5.08,1147.22,2.955,12.006,25.098,0.486,198.851,14.059,1.08,1.025,15.074
0,3.458,1.899,7.354,5.142,1145.92,2.963,12.108,24.469,0.46,193.263,14.478,1.062,1.038,15.256
0,3.458,1.899,7.585,5.344,1178.384,2.937,11.639,25.738,0.465,196.753,14.359,1.075,1.042,15.317
0,3.458,1.91,7.735,5.111,1144.349,2.82,11.608,25.75,0.476,195.272,13.983,1.047,0.988,14.521
0,3.478,1.91,7.453,5.469,1140.626,2.971,12.076,25.402,0.461,191.527,14.061,1.098,1.042,15.314
0,3.478,1.92,7.641,5.285,1125.295,2.883,11.419,24.9,0.476,196.626,14.003,1.083,1.023,15.043
0,3.508,1.92,7.3,5.17,1167.444,2.965,11.705,24.665,0.47,199.89,14.153,1.064,1.016,14.942
0,3.508,1.92,7.542,5.435,1168.124,2.898,11.979,24.78,0.469,191.854,14.342,1.109,1.074,15.788
0,3.519,1.93,7.6,5.134,1199.927,3.074,11.73,24.066,0.458,199.642,14.886,1.122,1.127,16.574
0,3.488,1.889,7.734,5.13,1173.122,2.935,12.331,25.661,0.473,189.845,14.405,1.073,1.043,15.333
0,3.508,1.889,7.481,5.166,1157.751,2.814,11.575,25.205,0.477,194.302,14.086,1.087,1.034,15.2
0,3.488,1.879,7.658,5.153,1157.59,2.924,11.485,25.323,0.475,194.708,13.904,1.098,1.03,15.147
0,3.529,1.848,7.365,5.449,1101.061,2.898,11.484,25.058,0.465,195.861,13.975,1.059,0.999,14.683
0,3.57,1.879,7.667,5.131,1163.555,2.822,11.881,24.876,0.459,195.179,14.267,1.071,1.032,15.167
0,3.6,1.879,7.822,5.128,1130.32,2.855,11.425,24.477,0.459,192.204,13.997,1.063,1.005,14.769
0,3.621,1.889,7.308,5.334,1136.835,2.981,12.065,25.325,0.467,196.768,14.151,1.078,1.03,15.136
0,3.6,1.889,7.514,5.037,1158.015,2.946,11.768,25.752,0.474,197.333,13.88,1.067,1.0,14.703
0,3.58,1.899,7.495,5.213,1180.199,2.965,11.55,24.314,0.467,198.194,14.222,1.077,1.034,15.201
0,3.57,1.889,7.347,5.231,1145.565,2.932,11.369,24.392,0.469,196.373,14.623,1.104,1.09,16.025
0,3.559,1.889,7.384,5.32,1173.795,2.944,12.038,25.696,0.471,200.489,14.079,1.06,1.008,14.815
0,3.57,1.889,7.439,5.105,1181.308,2.944,11.758,24.442,0.478,193.358,14.254,1.106,1.064,15.638
0,3.549,1.889,7.291,5.104,1145.343,2.862,11.669,24.841,0.467,192.049,14.181,1.1,1.053,15.486
0,3.508,1.869,7.342,5.242,1159.069,2.928,11.91,24.659,0.475,186.162,14.246,1.053,1.013,14.885
0,3.508,1.879,7.503,5.174,1127.277,2.89,11.745,25.114,0.448,196.023,13.918,1.055,0.991,14.568
0,3.519,1.889,7.701,5.457,1127.064,2.907,12.255,24.791,0.48,193.873,13.77,1.078,1.002,14.727
0,3.519,1.889,7.555,5.222,1181.297,3.034,11.424,24.815,0.467,194.979,14.028,1.107,1.048,15.404
0,3.519,1.899,7.416,5.253,1162.453,2.907,11.787,24.566,0.455,193.576,13.991,1.151,1.087,15.985
0,3.508,1.889,7.268,4.97,1190.89,2.954,11.425,25.121,0.483,195.68,13.673,1.081,0.998,14.673
0,3.478,1.889,7.472,5.055,1199.277,2.9,11.627,24.662,0.46,195.064,14.404,1.08,1.051,15.444
0,3.458,1.879,7.473,5.143,1207.281,2.878,11.482,24.772,0.465,199.332,14.102,1.112,1.058,15.559
0,3.468,1.869,7.354,5.322,1162.318,2.836,11.745,24.575,0.478,195.082,13.85,1.057,0.988,14.529
0,3.468,1.889,7.255,5.244,1160.428,2.903,11.936,25.396,0.483,194.834,13.872,1.056,0.989,14.541
0,3.447,1.889,7.458,5.029,1163.204,2.999,11.583,24.233,0.47,200.264,13.69,1.101,1.017,14.953
0,3.427,1.899,7.523,5.239,1122.647,2.843,11.521,24.58,0.459,195.169,14.589,1.054,1.038,15.256
0,3.427,1.899,7.296,5.106,1152.612,2.813,11.879,25.357,0.459,196.292,13.974,1.039,0.981,14.415
0,3.417,1.889,7.893,5.104,1168.941,2.869,11.858,24.284,0.455,197.607,14.012,1.04,0.984,14.461
0,3.417,1.889,7.61,5.184,1137.966,2.895,12.098,25.213,0.464,196.538,14.232,1.099,1.056,15.527
0,3.407,1.889,7.616,5.296,1202.135,2.888,11.895,24.522,0.466,197.462,14.384,1.059,1.028,15.118
0,3.417,1.879,7.566,5.246,1168.679,2.852,11.955,24.647,0.464,189.93,14.231,1.074,1.032,15.173
0,3.417,1.889,7.284,5.362,1122.879,2.807,11.81,24.674,0.479,192.676,13.901,1.047,0.982,14.44
0,3.417,1.91,7.517,5.287,1146.638,2.851,12.413,25.275,0.483,194.832,14.001,1.084,1.024,15.058
0,3.417,1.91,7.472,5.191,1164.491,2.884,12.015,24.255,0.475,196.267,14.22,1.061,1.018,14.969
0,3.417,1.91,7.544,5.192,1137.738,2.855,11.777,24.331,0.48,192.42,14.139,1.056,1.008,14.822
0,3.417,1.91,7.535,5.252,1186.521,2.99,11.455,24.728,0.476,199.345,14.292,1.084,1.046,15.372
0,3.407,1.91,7.391,5.164,1151.884,2.935,11.657,24.507,0.465,199.912,14.158,1.044,0.998,14.675
0,3.396,1.899,7.64,5.061,1150.235,2.916,11.543,25.024,0.467,192.41,13.832,1.061,0.991,14.564
0,3.396,1.899,7.392,5.315,1143.352,2.9,11.415,25.546,0.464,192.013,13.491,1.075,0.979,14.391
0,3.386,1.899,7.706,5.043,1169.797,2.917,11.759,24.44,0.479,201.238,14.539,1.09,1.069,15.721
0,3.396,1.889,7.418,5.106,1179.067,2.977,11.93,24.387,0.478,197.889,14.299,1.072,1.035,15.21
0,3.376,1.889,7.149,5.286,1171.143,2.877,12.197,24.976,0.473,195.576,14.228,1.057,1.015,14.92
0,3.386,1.879,7.495,5.188,1167.887,2.898,11.392,25.324,0.486,190.322,14.311,1.088,1.051,15.447
0,3.396,1.869,7.5,5.297,1159.441,2.904,11.62,24.941,0.475,199.654,13.451,1.079,0.98,14.403
0,3.417,1.869,7.483,5.143,1198.58,2.867,11.43,25.225,0.465,205.686,14.26,1.078,1.038,15.252
0,3.437,1.879,7.322,5.059,1182.893,2.905,11.717,24.733,0.474,188.873,13.827,1.082,1.01,14.845
0,3.458,1.869,7.531,5.182,1161.173,2.958,11.919,24.995,0.478,202.228,13.892,1.121,1.051,15.457
0,3.468,1.889,7.593,5.208,1170.228,2.913,11.96,24.741,0.483,190.879,14.449,1.069,1.043,15.327
0,3.488,1.91,7.513,5.245,1166.565,2.914,11.887,25.627,0.465,200.431,14.216,1.071,1.028,15.115
0,3.488,1.91,7.615,5.113,1185.649,2.939,11.388,25.893,0.446,200.196,14.011,1.073,1.015,14.914
0,3.508,1.92,7.226,5.249,1134.855,2.843,11.417,24.224,0.457,192.339,13.782,1.099,1.023,15.035
0,3.529,1.92,7.489,5.176,1167.923,2.864,11.362,24.878,0.47,190.556,14.033,1.095,1.038,15.254
0,3.488,1.889,7.338,5.253,1160.637,2.959,11.633,24.439,0.479,193.517,14.126,1.063,1.013,14.896
0,3.519,1.889,7.38,5.191,1173.8,2.953,11.92,25.47,0.468,196.729,14.429,1.058,1.03,15.146
0,3.529,1.899,7.432,5.034,1158.421,2.939,11.975,25.094,0.473,186.211,14.043,1.044,0.99,14.549
0,3.539,1.899,7.248,5.074,1179.701,2.927,11.294,23.871,0.467,191.53,14.409,1.062,1.033,15.184
0,3.559,1.889,7.49,5.13,1146.421,2.892,11.706,24.679,0.473,194.955,14.265,1.065,1.026,15.082
0,3.58,1.889,7.411,5.143,1187.728,2.901,11.665,25.249,0.476,193.348,13.982,1.066,1.007,14.796
0,3.57,1.879,7.423,5.165,1174.597,2.814,11.485,25.343,0.478,189.203,13.71,1.087,1.006,14.789
0,3.59,1.859,7.18,5.32,1159.836,2.84,11.656,24.933,0.47,197.745,14.305,1.063,1.027,15.096
0,3.58,1.869,7.559,5.203,1169.961,3.008,11.613,24.837,0.467,193.101,13.725,1.082,1.003,14.739
0,3.57,1.879,7.789,5.245,1156.767,2.88,11.509,24.783,0.462,191.794,13.904,1.073,1.007,14.807
0,3.58,1.889,7.462,5.241,1129.773,2.975,11.766,24.7,0.473,193.911,14.244,1.084,1.042,15.32
0,3.57,1.889,7.565,5.134,1154.134,2.885,11.216,24.385,0.466,199.322,14.564,1.078,1.06,15.581
0,3.559,1.889,7.34,5.281,1146.825,2.898,11.689,24.776,0.463,192.092,14.044,1.074,1.018,14.964
0,3.539,1.889,7.385,5.294,1210.616,2.872,11.882,25.023,0.471,190.617,13.861,1.078,1.009,14.835
0,3.519,1.889,7.59,5.325,1184.899,2.858,12.043,25.18,0.465,197.175,14.163,1.076,1.028,15.116
0,3.508,1.879,7.687,5.063,1142.776,3.071,11.722,25.467,0.469,190.363,13.763,1.078,1.002,14.726
0,3.508,1.869,7.445,5.183,1137.698,2.855,11.85,25.339,0.473,192.25,13.965,1.039,0.98,14.402
0,3.519,1.879,7.906,5.177,1195.394,2.885,11.111,25.501,0.48,201.135,13.895,1.068,1.002,14.726
0,3.508,1.879,7.268,5.153,1179.74,2.846,11.313,25.135,0.467,196.386,14.428,1.075,1.047,15.391
0,3.498,1.889,7.457,5.148,1177.237,3.008,11.425,25.005,0.456,193.161,14.07,1.09,1.036,15.224
0,3.478,1.889,7.446,5.177,1111.236,2.822,11.91,24.873,0.463,191.018,13.801,1.037,0.966,14.198
0,3.458,1.879,7.556,5.306,1143.521,2.971,11.845,24.025,0.459,195.813,13.922,1.093,1.027,15.099
0,3.437,1.879,7.561,5.268,1184.084,2.922,11.516,25.193,0.463,200.875,14.31,1.056,1.021,15.002
0,3.427,1.859,7.507,5.134,1141.222,2.894,11.656,25.523,0.471,190.004,13.655,1.072,0.989,14.533
0,3.427,1.879,7.442,5.23,1180.011,2.936,11.49,24.108,0.475,197.866,14.812,1.055,1.055,15.502
0,3.427,1.889,7.477,5.205,1139.238,2.936,11.233,23.49,0.475,199.814,14.457,1.092,1.066,15.666
0,3.437,1.91,7.424,5.044,1132.659,2.969,11.716,22.757,0.463,201.57,14.066,1.088,1.033,15.183
0,3.447,1.91,7.565,5.366,1151.589,2.938,11.673,25.68,0.463,197.741,14.227,1.112,1.068,15.697
0,3.447,1.91,7.375,5.108,1165.412,2.964,12.009,24.809,0.471,199.651,14.127,1.099,1.048,15.411
0,3.427,1.91,7.504,5.151,1166.017,2.851,11.622,24.446,0.469,196.512,14.489,1.09,1.066,15.669
0,3.427,1.899,7.481,5.394,1099.485,2.962,11.619,24.558,0.462,197.964,13.689,1.075,0.993,14.603
0,3.396,1.889,7.385,5.195,1195.114,2.932,11.993,24.272,0.475,194.778,13.889,1.05,0.984,14.469
0,3.386,1.879,7.36,5.079,1143.306,2.863,11.914,24.684,0.468,187.658,14.062,1.054,1.001,14.708
0,3.386,1.889,7.376,5.236,1188.819,2.839,11.704,24.448,0.467,197.258,14.611,1.112,1.097,16.125
0,3.396,1.899,7.461,5.174,1177.436,2.884,12.2,24.946,0.458,189.607,14.232,1.087,1.045,15.354
0,3.396,1.899,7.147,5.599,1190.133,2.923,11.6,25.339,0.465,196.64,14.224,1.08,1.037,15.238
0,3.386,1.899,7.6,5.217,1135.596,2.942,12.071,25.725,0.465,192.711,14.108,1.102,1.05,15.434
0,3.407,1.91,7.239,5.225,1174.683,2.844,11.781,24.907,0.463,194.499,13.909,1.089,1.023,15.037
0,3.407,1.91,7.483,5.125,1156.567,3.011,11.806,24.936,0.463,195.435,14.163,1.102,1.054,15.493
0,3.427,1.91,7.682,5.154,1169.402,2.901,11.399,24.728,0.473,196.144,14.161,1.092,1.044,15.345
0,3.427,1.91,7.431,5.202,1146.729,2.881,11.529,25.462,0.45,190.97,13.787,1.112,1.035,15.212
0,3.437,1.91,7.552,5.187,1162.678,2.899,11.705,24.139,0.475,201.251,13.666,1.076,0.993,14.593
0,3.437,1.899,7.513,5.247,1175.798,2.872,11.731,25.38,0.461,195.838,13.459,1.116,1.014,14.905
0,3.437,1.899,7.685,5.077,1213.586,2.852,11.796,25.104,0.463,191.579,14.354,1.081,1.048,15.403
0,3.437,1.889,7.452,5.237,1164.506,2.937,11.794,24.427,0.462,187.308,14.205,1.082,1.037,15.246
0,3.447,1.899,7.968,5.228,1148.507,2.989,11.604,25.292,0.455,193.567,14.541,1.083,1.063,15.624
0,3.458,1.899,7.493,5.323,1135.5,2.837,11.612,24.546,0.47,193.506,13.967,1.085,1.023,15.04
0,3.458,1.899,7.37,5.232,1189.904,2.86,11.64,24.835,0.46,198.119,14.348,1.024,0.992,14.576
0,3.458,1.889,7.552,4.973,1206.674,2.87,11.522,24.74,0.471,188.297,13.527,1.113,1.016,14.935
0,3.488,1.889,7.234,5.053,1144.402,2.936,11.542,25.189,0.461,200.584,13.869,1.059,0.991,14.574
0,3.488,1.899,7.496,5.269,1158.99,2.9,11.901,24.068,0.463,196.402,13.819,1.119,1.043,15.339
0,3.478,1.869,7.39,5.157,1126.398,2.817,11.37,24.846,0.485,192.106,13.793,1.059,0.986,14.499
0,3.488,1.879,7.681,5.07,1176.072,2.776,11.381,26.377,0.476,193.263,14.531,1.081,1.06,15.584
0,3.519,1.879,7.432,5.258,1130.819,2.923,11.53,24.517,0.46,189.48,14.21,1.072,1.028,15.113
0,3.549,1.889,7.325,5.167,1156.29,2.995,11.793,24.685,0.462,196.232,14.989,1.136,1.149,16.893
0,3.58,1.899,7.491,5.057,1169.83,2.793,11.687,24.661,0.475,201.751,14.532,1.121,1.1,16.169
0,3.6,1.91,7.369,5.03,1148.554,2.859,12.102,24.799,0.483,188.298,13.738,1.086,1.007,14.803
0,3.61,1.899,7.262,5.291,1206.751,2.818,11.24,24.79,0.462,188.36,14.214,1.088,1.044,15.352
0,3.621,1.899,7.451,5.12,1134.929,2.947,11.851,25.666,0.466,192.05,14.088,1.07,1.018,14.958
0,3.59,1.889,7.673,5.177,1126.875,3.066,11.583,25.107,0.479,199.797,14.15,1.051,1.004,14.765
0,3.559,1.879,7.363,5.19,1170.594,2.933,11.779,25.392,0.479,195.309,14.037,1.042,0.988,14.518
0,3.549,1.869,7.497,5.185,1131.415,2.946,11.752,24.719,0.467,195.497,13.62,1.122,1.032,15.164
0,3.559,1.869,7.404,5.183,1129.024,2.867,12.094,24.863,0.474,200.422,14.295,1.071,1.034,15.195
0,3.549,1.879,7.293,5.235,1156.714,2.884,11.601,24.958,0.469,194.73,13.806,1.077,1.004,14.754
0,3.539,1.889,7.471,5.188,1164.844,2.914,11.634,24.524,0.474,198.206,14.23,1.096,1.053,15.478
0,3.539,1.889,7.412,5.157,1161.308,3.045,11.584,24.561,0.464,192.047,14.096,1.038,0.987,14.513
0,3.519,1.889,7.277,5.108,1177.027,2.849,11.641,24.306,0.455,194.295,13.894,1.085,1.017,14.954
0,3.519,1.889,7.585,5.27,1161.104,2.915,11.723,24.688,0.475,197.157,13.987,1.07,1.01,14.85
0,3.508,1.879,7.446,5.128,1159.238,2.895,11.984,24.999,0.473,199.806,14.211,1.068,1.025,15.062
0,3.488,1.869,7.335,5.291,1158.672,2.957,11.66,25.678,0.481,190.232,14.342,1.057,1.023,15.043
0,3.488,1.889,7.464,5.401,1163.376,2.896,11.511,25.06,0.456,201.114,13.901,1.064,0.998,14.675
